program_order,program_id,program_en,program_zh,program_short_en,program_short_zh,program_kind_en,program_kind_zh,program_color,program_blurb_en,program_blurb_zh,program_film_count,order_in_program,film_id,title_en,title_zh,year,director,director_zh,runtime_min,country,country_zh,language,format_tags,synopsis_en,synopsis_zh,poster_url,imdb_id,imdb_url,tmdb_id
21,blow-up,Blow-Up,放大,Blow-Up,放大,Section,单元,#4a3a2a,"Genre cinema at scale — sharp, propulsive, made to be seen big.",类型电影的放大尺寸——锋利、推进，且必须在大银幕观看。,5,3,blow-up-new-money,NEW MONEY,新钱游戏,2025,,,,,,,,,,,,https://www.imdb.com/find/?q=NEW+MONEY+2025&s=tt&ttype=ft,
21,blow-up,Blow-Up,放大,Blow-Up,放大,Section,单元,#4a3a2a,"Genre cinema at scale — sharp, propulsive, made to be seen big.",类型电影的放大尺寸——锋利、推进，且必须在大银幕观看。,5,4,blow-up-you-drive-me-crazy,YOU DRIVE ME CRAZY,爱上平行时空的你,2025,Darya Lebedeva,,99,Russia,,RU,,"Alisa moves into a spacious apartment in St. Petersburg, where the mirror starts to malfunction, showing the young lodger a parallel reality of the same apartment. Only it is not Alisa who lives in this parallel reality, but the party animal Ivan. Will the young people be able to recognize true love and will they be able to unite their worlds in order to meet in reality and simply touch each other?",　　艾莉莎和伊万在看房时相遇，为了租到房子假扮夫妻。在争夺租房合同时，艾莉莎泼了伊万咖啡，抢先签了合同。这个选择导致了平行世界的产生：在艾莉莎的世界里她租到了房子，在伊万的世界里他租到了房子。两人通过镜子互动，从最初的互相嫌弃到逐渐了解，发现只有镜子对面的那个人才是真正理解自己的灵魂伴侣。最终，艾莉莎砸碎镜子，意外打通了两个世界，两人得以在现实中相遇。,https://image.tmdb.org/t/p/w500/uk20xvDxx36RAOnYCy86yiUGFP8.jpg,tt33086385,https://www.imdb.com/title/tt33086385/,1489187
21,blow-up,Blow-Up,放大,Blow-Up,放大,Section,单元,#4a3a2a,"Genre cinema at scale — sharp, propulsive, made to be seen big.",类型电影的放大尺寸——锋利、推进，且必须在大银幕观看。,5,5,blow-up-dream-scenario,DREAM SCENARIO,梦想情景,2023,Kristoffer Borgli,,102,United States of America,,EN,,"Hapless family man Paul Matthews finds his life turned upside down when millions of strangers suddenly start seeing him in their dreams. But when his nighttime appearances take a nightmarish turn, Paul is forced to navigate his newfound stardom.",保罗·马修斯是一个无精打采的居家男人，终身教授，对进化生物学有着浓厚的兴趣，对自己的匿名性感到焦虑。有一天，他发现自己开始以指数级的速度出现在别人的梦中。和生活中一样，他在这些梦中的存在是平庸的，没有侵扰性的——他只是在那里，漠不关心地盯着陌生人的幻想和噩梦。尽管如此，他一夜成名，很快就受到了长期以来一直被否认的关注。但是，当保罗遇到一个做梦的人，他对自己的看法与正常人大相径庭时，他发现自己正在与浮士德式的名声交易作斗争，因为他的梦中自我在各自的潜意识中开始莫名其妙地变得暴力。,https://image.tmdb.org/t/p/w500/2RSMu2iMDCdMKmvBWWvcmE8vjMj.jpg,tt21942866,https://www.imdb.com/title/tt21942866/,823482
22,breakaway,Breakaway: Sports on Screen,破风,Breakaway,破风,Section,单元,#2a6a8a,"Films of effort and exhilaration — athletes, teams, and the line that gets crossed.",关于全力以赴与冲线时刻的体育电影。,6,1,breakaway-football-fans,FOOTBALL FANS,球迷,1962,,,,,,,,,,,,https://www.imdb.com/find/?q=FOOTBALL+FANS+1962&s=tt&ttype=ft,
22,breakaway,Breakaway: Sports on Screen,破风,Breakaway,破风,Section,单元,#2a6a8a,"Films of effort and exhilaration — athletes, teams, and the line that gets crossed.",关于全力以赴与冲线时刻的体育电影。,6,2,breakaway-space-jam,SPACE JAM,空中大灌篮,1996,Joe Pytka,,87,United States of America,,EN,,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",　　美国NBA传奇人物迈克尔·乔丹在事业最顶峰之际引退篮坛，决定转入职棒。与此同时，怪物行星的太空游乐场经营遭遇窘境，游乐场老板派出手下的小怪物们前往地球，目的是绑架华纳公司包括兔八哥、太妃鸭、三只小猪等在内的动画片明星们为游乐场招揽顾客。为了维护自由，动画明星们紧急磋商对策，他们自作聪明认为外星怪物身材短小，于是决定采取篮球比赛的方式决定胜负。不过动画明星的如意算盘落空，小怪物们暗中盗取了皮蓬、巴克利等NBA明星们的球技，变成了身形健壮修长、球技高超的怪物篮球手。眼看败局已定，兔八哥紧急找来迈克尔·乔丹助阵，决定动画明星去留的时刻越来越近……,https://image.tmdb.org/t/p/w500/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,tt0117705,https://www.imdb.com/title/tt0117705/,2300
22,breakaway,Breakaway: Sports on Screen,破风,Breakaway,破风,Section,单元,#2a6a8a,"Films of effort and exhilaration — athletes, teams, and the line that gets crossed.",关于全力以赴与冲线时刻的体育电影。,6,3,breakaway-ping-pong-the-triumph,PING PONG: THE TRIUMPH,中国乒乓之绝地反击,2023,Yu Baimei,,140,China,,ZH,,"In the early 1990s when the Chinese men's table tennis team is at a low ebb, head coach Cai Zhenhua is tasked with forming a new team to finally fight to the top at the 1995 World Ping Championship in Tianjin, China.",电影向中国乒乓精神致敬！故事讲述了90年代初中国乒乓男团处于低谷期，蔡振华教练临危受命组建新队伍，带领马文革、王涛、丁松、刘国梁、孔令辉五名运动员，在1995年天津世乒赛绝地反击、重回巅峰的热血故事。,https://image.tmdb.org/t/p/w500/ybx2iOsx6lTRlmSAphaeNm21SVk.jpg,tt25730402,https://www.imdb.com/title/tt25730402/,1022150
22,breakaway,Breakaway: Sports on Screen,破风,Breakaway,破风,Section,单元,#2a6a8a,"Films of effort and exhilaration — athletes, teams, and the line that gets crossed.",关于全力以赴与冲线时刻的体育电影。,6,4,breakaway-maria-vito-ria,MARIA VITÓRIA,足球少女玛丽亚,2025,Mário Patrocínio,,114,Portugal,,PT,,"Maria Vitória lives in a remote village in the Portuguese mountains and plays football on the local boys youth team. Determined to become a professional, she devotes all her free time to intense training with her father. Their routine is shaken by the unexpected return of her older brother, who left many years earlier after a tragic fire that took their mother’s life. As she prepares for the most important match of her life, Maria begins to question her father’s authority and gradually seeks a way to break free and take control of her own future.",,https://image.tmdb.org/t/p/w500/rZ79RLKS3G9X1VVdI8Ju4iTIecM.jpg,tt33053905,https://www.imdb.com/title/tt33053905/,1553884
22,breakaway,Breakaway: Sports on Screen,破风,Breakaway,破风,Section,单元,#2a6a8a,"Films of effort and exhilaration — athletes, teams, and the line that gets crossed.",关于全力以赴与冲线时刻的体育电影。,6,5,breakaway-rowing-for-gold,ROWING FOR GOLD,奥林匹斯的先驱,2025,Artyom Mikhalkov,,107,Russia,,RU,,"Young survivor of the siege Yura Tyukalov came to sports after the war, when it seemed he had no strength to live, let alone to conduct grueling training in academic rowing. But after meeting coaches Mikhail and Vera Savrimovich, Yura gets a second wind and starts life anew. Fates, burned by the war, unite in a team where everyone supports and inspires each other. Victories are not easy, but Yura has love, talent and a native team that is unstoppable: their goal is the Olympics in Helsinki.",根据真实故事改编，来自列宁格勒围困时期的少年尤拉·秋卡洛夫，在战后一度失去活下去的力气，却在遇到教练夫妇后重获新生。从死亡边缘到赛艇巅峰，他用坚韧证明——人的精神力量，足以在最艰难的时刻创造奇迹。,https://image.tmdb.org/t/p/w500/17F8hYEAKZjP7dKex96jSJRqGuo.jpg,tt30425537,https://www.imdb.com/title/tt30425537/,1273698
22,breakaway,Breakaway: Sports on Screen,破风,Breakaway,破风,Section,单元,#2a6a8a,"Films of effort and exhilaration — athletes, teams, and the line that gets crossed.",关于全力以赴与冲线时刻的体育电影。,6,6,breakaway-the-american-dream,THE AMERICAN DREAM,扣篮梦工厂,2026,Anthony Marciano,,122,"France, Canada",,FR,,"No one would have bet on Jérémy, stuck behind the counter of a video store, or on Bouna, who cleans airports. With no money, no connections, and painfully poor English, who could have predicted they’d one day become big-name agents in the NBA? What they lack in experience, they will make up for in audacity, while remaining true to their one credo, doing business with a human touch. Scouting raw talent while improvising their way up, they’ll fake it until they make it – chasing their American Dream and landing multi-million-dollar deals.",,https://image.tmdb.org/t/p/w500/uXGqYv2cahBG062OQ93oMqWQCs5.jpg,tt36313062,https://www.imdb.com/title/tt36313062/,1365378
23,4k-restoration,4K Restoration,4K修复,4K Restoration,4K 修复,Section,单元,#7a5045,Classics returned to the screen in newly minted 4K — from postwar Shanghai to New Hollywood.,从战后上海到新好莱坞——以全新 4K 修复重回银幕的经典。,17,1,4k-restoration-eight-thousand-li-of-cloud-and-moon,EIGHT THOUSAND LI OF CLOUD AND MOON,八千里路云和月,1947,Shi Dongshan,,124,China,,ZH,4K,A college girl and a musician go to the front of the anti-Japanese war and fall in love.,　　上海某大学女生江玲玉（白杨 饰）寄居在姨母家。抗战爆发后，她不顾家人反对阻止，毅然参加抗日救亡演剧队，到抗战前沿作鼓动宣传。与她同在一起的音乐家高礼彬（陶金 饰）是个热血青年，两人逐渐相爱。演剧队随着战事的发展，辗转来到陪都重庆，表兄周家荣（高正 饰）此时在渝做投机生意并纠缠江玲玉，遭江拒。抗战胜利后，变成“接收大员”的周家荣大发国难财，而结婚后的江玲玉和高礼彬却一贫如洗、捉襟见肘，幸得旧友夏光原（石羽 饰）相助，租了个亭子间栖身。长期的颠沛流离加上营养不良，当教员的礼彬患了肺病，担心国家前途命运的玲玉，不顾身怀有孕，奋笔疾书，揭发“劫收”大员们肮脏的嘴脸，终因体力不支，昏倒街头......,https://image.tmdb.org/t/p/w500/1mmmH9M937DRL2LQwlsOecB608y.jpg,tt0471087,https://www.imdb.com/title/tt0471087/,443214
23,4k-restoration,4K Restoration,4K修复,4K Restoration,4K 修复,Section,单元,#7a5045,Classics returned to the screen in newly minted 4K — from postwar Shanghai to New Hollywood.,从战后上海到新好莱坞——以全新 4K 修复重回银幕的经典。,17,2,4k-restoration-one-flew-over-the-cuckoo-s-nest,ONE FLEW OVER THE CUCKOO’S NEST,飞越疯人院,1975,Miloš Forman,,133,United States of America,,EN,4K,"A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.",在州立精神病院里休养总比蹲监狱强，对吧？兰德尔·P·麦克墨菲（杰克·尼科尔森 饰），一个血管里流淌着闪电、舌绽莲花的自由派骗子，装疯混进了他所谓的“疯子们”中间。很快，他那极具感染力的无序感便与麻木的例行程序发生冲撞。当世界大赛正酣时，这群被镇静剂泡透的家伙怎能披着浴袍拖沓度日？这意味着战争！一方是麦克墨菲，另一方则是轻声细语的拉契特护士（路易丝·弗莱彻 饰）——这位影史上最冷酷可怕的恶魔之一。而赌注，是整个病房每位患者的命运。,https://image.tmdb.org/t/p/w500/kjWsMh72V6d8KRLV4EOoSJLT1H7.jpg,tt0073486,https://www.imdb.com/title/tt0073486/,510
23,4k-restoration,4K Restoration,4K修复,4K Restoration,4K 修复,Section,单元,#7a5045,Classics returned to the screen in newly minted 4K — from postwar Shanghai to New Hollywood.,从战后上海到新好莱坞——以全新 4K 修复重回银幕的经典。,17,3,4k-restoration-network,NETWORK,电视台风云,1976,Sidney Lumet,,122,United States of America,,EN,4K,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",这部由西德尼·吕美特执导、帕迪·查耶夫斯基执笔犀利剧本的媒体讽刺剧，犹如一剂X光，透视了企业主导下美国的腐朽灵魂，其对今日煽动性新闻循环的预见力惊人。在一家挣扎求存的电视网里，野心勃勃的高管戴安娜·克里斯滕森（费·唐纳薇 饰）偶然发现爆款——当心怀不满的新闻主播霍华德·比尔（彼得·芬奇 饰）脱离讲稿，变身愤怒的“狂人先知”，痛斥现代社会弊病。然而，她能否控制住他们在电波中掀起的这场民粹风暴？这部毫无保留的新好莱坞经典作品斩获四项奥斯卡奖（包括唐纳薇、芬奇与查耶夫斯基所获奖项），至今仍保持着无畏的幽默感与令人不安的现实意义。,https://image.tmdb.org/t/p/w500/qZomlHsaALUtkFeMDwdYmwS2Pbo.jpg,tt0074958,https://www.imdb.com/title/tt0074958/,10774
23,4k-restoration,4K Restoration,4K修复,4K Restoration,4K 修复,Section,单元,#7a5045,Classics returned to the screen in newly minted 4K — from postwar Shanghai to New Hollywood.,从战后上海到新好莱坞——以全新 4K 修复重回银幕的经典。,17,4,4k-restoration-umrao-jaan,UMRAO JAAN,勒克瑙之花,1981,Muzaffar Ali,,150,India,,HI,4K,"Amiran is sold to a brothel by a corrupt cop after her father testifies against him. Many years later, she grows up to be an accomplished poetess and a renowned courtesan, Umrao Jaan.",在英屬印度的法紮巴德，迪拉瓦爾在阿米蘭的印度陸軍尉官父親作證後，被判處幾年監禁。 1840年左右，他綁架了阿米蘭並把她賣給了舞館，以此來報復。 就在這裡，阿米蘭被重新取名為烏穆羅·賈安。 幾年後，烏穆羅長大了，她是一比特傑出的女詩人和舞女。 年輕的納瓦布·蘇坦被烏穆羅的美貌和她的詩歌所折服，但最終他被迫嫁給了他母親選擇的女孩，留下了心碎的烏穆羅。 於是烏穆羅在法伊茲·阿裡的懷抱中尋求安慰，最終與他私奔，卻發現他是一名通緝犯，被警衛槍殺。 烏穆羅重新回到坎普爾，在那裡她重新成為了一名詩人和舞女，但被舞館的高哈爾·米爾紮和侯賽尼追捕並帶回。 在那裡，她被告知必須嫁給高哈爾·米爾紮。 看看烏穆羅是如何逃避違背自己意願的結婚，以及她試圖找到回到父母身邊的方法。,https://image.tmdb.org/t/p/w500/6aMPSDh6x9z96MdDilD0mHQxJYE.jpg,tt0083248,https://www.imdb.com/title/tt0083248/,71303
